Cv-30105_main_3_13.mp3|暁、興味ありそうに綾波を見ているです…勘違いされる前に説明してあげないと、です…
Cv-30105_touch_1_13.mp3|真気行き渡らせば草木も刃と化す――でもこれは綾波の艤装だから関係ない、です
Cv-30105_touch_2_13.mp3|これは「非礼」なのです…？
Cv-30105_task_13.mp3|指揮官、新しい任務です。…ゲームのじゃないです
Cv-30105_mission_complete_13.mp3|指揮官へのご褒美です。確認を忘れないでほしいです
Cv-30105_expedition_13.mp3|委託完了です。補給を補充するときです
Cv-30105_battlewarcry_13.mp3|玄鉄重剣（くろがねぎそう）・破艦式、です！
Cv-30105_battlemvp_13.mp3|求めるもライバル現れぬ、独孤にして寂しさに耐え続ける綾波、なのです
Cv-30105_battlelose_13.mp3|リアルでの戦闘には効果発揮しないのです……
Cv-30105_get_14.mp3|いらっしゃいませです。注文なら綾波までよろしくです。…店内で召し上がるです？それともテイクアウトです？綾波は、コーラがオススメです
Cv-30105_get_15.mp3|必殺、ダイナミック入場キック！です！…あ。スキルを使う相手、ちょっと間違っていたです…ごめんなさい、もう一回やり直してもいいです？
